Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name,FLAG
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
19.10115058,357.6378646,6017.376835,3,16,0,3.599650921,1.103866682,6.328781088,17.65886125,0.003006893,1.337,0,0,0,1,1
1567.320674,415.191858,5815.575393,2,3,0,22.9083763,8.377140323,8.819542462,25.79394259,0.002225074,1.337,0,0,0,1,1
0,53.02696455,14851.71228,1,23,0,29.89844057,2.013097321,48.69462572,48.69462617,-0.547145606,1.332150537,0,0,0,1,1
642.3776304,875.2321321,28163.22038,4,9,0,2.794145638,0.802665459,3.240859055,8.664257187,0.009495502,1.692553507,0,0,0,1,1
605.9867187,79.11824339,2897.697394,2,17,0,7.661762154,1.200250405,8.277165028,22.34216926,0.003032594,0.588169092,0,0,0,1,1
0,729.8464772,51872.94993,1,14,0,33.50488071,6.978501027,104.3233678,104.3233678,0.000720663,11.01882098,0,0,0,1,1
0,134.5771876,23193.9179,1,21,0,4.78783552,1.088258975,24.2640073,24.26400733,-0.098021211,1.337,0,0,0,1,1
0,31662.52251,158312.6046,0,5,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,160.6444575,498.3077089,0,2,0,0.512551246,0.454057931,0.77493888,0.77493888,0.133176819,1.026710178,0,0,0,1,1
0,0,0,0,1,0,0.002321632,0.002321632,0,0,0.002321633,1.00E-12,0,0,0,1,1
0,20.29882699,2046.05817,1,3,0,0.657544361,0.404773409,1.382744719,1.382744869,0.000861,1.00E-12,0,0,0,1,1
0,344.592528,56926.17238,1,16,0,4.880706593,1.069377796,17.24573541,17.24573536,0.001541305,0.590227927,55.85430611,0,0.558543061,0.882913878,1
0,262.4974143,329239.4241,1,2,0,10.55531637,10.31776385,8.579008445,8.579008576,2.753357444,106.5482819,0,0,0,3.032374615,1
726.6712051,6959.786218,42173.16075,4,5,0,5.472371021,1.180502993,3.435561378,7.738107587,0.004090844,1.337,89.98472025,0,0.565941637,1,1
0,76.14485878,1359.129066,1,2,0,4.756964648,2.82230505,6.035172159,6.035172265,0.006114958,0.768633582,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
7893.156,161.4900966,57269.73575,7,6,0,8.181286451,3.581191148,2.292367927,18.19321767,0.005660189,203.5129744,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
3969.148965,290.3093843,17431.77699,2,29,0,1.884427062,0.407674561,6.25793759,12.54659308,0.000312761,4.166982121,0,0,0,1.923988088,1
2158.675232,4.184108122,6535.212043,3,4,0,2.733385291,1.418342266,1.382999294,4.148998748,0.000488073,11.44147936,0,0,0,1,1
0,13.04820093,58489.90643,1,7,0,1.290504514,0.626944389,4.927331788,4.927331619,-0.054090887,16.60270044,0,0,0,1.018317296,1
1231.846161,5927.633262,44363.13327,2,7,0,9.922509486,2.106745535,7.465120778,14.93024158,0.002890992,1.337,1.682781027,0,0.01682781,1.033655621,1
115.3336481,383.6421156,10301.05843,2,5,0,1.176362631,0.695466421,2.199307428,5.200596295,-1.057568633,12.40634155,1.122723552,0,0.187120592,1.187120592,1
0,123.2520413,482.3467578,0,2,0,2.373632438,1.173050827,0.77051976,0.77051976,3.150505981,24.74636653,0,0,0,1.709374743,1
337.7572572,602.1399688,51431.34457,22,19,0,22.23268159,4.682418391,66.63624372,72.82967826,-0.114236153,7.607100437,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
338.1704927,391.3971967,12194.22126,11,20,0,14.82603255,2.200027757,4.041347686,48.10716177,-1.945518303,13.11156169,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,31659.9237,158299.6008,0,5,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,23.95152193,3287.335548,0,3,0,0.825361814,0.584877303,0.49738942,0.497389003,1.562370059,1.00E-12,0,0,0,1,1
0,21.25251114,402.0701631,0,14,0,6.013655469,2.000408934,0.189399656,0.189399656,32.9330596,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
441.0460554,512.1094067,42238.64522,85,52,0,325.3334186,10.90888504,4.866552467,567.3262314,0.070301492,1079046.999,1042159.168,0,3.521149507,35.1023572,1
15865.59073,8209.584985,124489.4909,2,19,0,110.0530132,14.64179128,78.12757217,204.5542562,0.010487475,2715.596245,1261.35649,0,0.102875099,4,1
61330.72294,699.8660471,134559.1124,2,13,0,8.13674415,1.237927161,9.753604422,19.50720906,0.001499941,1.97E-13,0,0,0,1,1
0,415.443182,41644.37361,1,30,0,4.241004752,0.756135902,24.06800477,24.06800498,-1.383920046,1.337,0,0,0,1.71800089,1
25483.5697,443.848128,96671.24345,3,23,0,11.05195194,1.548530803,16.49633394,49.48937185,0.002400425,4307.420398,4370.501036,0,1.526669672,3.473330328,1
98342.08516,4606.822602,210717.9483,2,5,0,3.121715499,1.084160109,4.203337626,8.406676041,0.001165202,109.4305288,72.86080541,0,0.735967731,2.792096806,1
0,87.62743661,13141.73525,1,15,0,7.527209053,1.207161665,21.322281,21.32228118,0.0078858,0.309299274,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
92.17293469,4916.17832,21137.78433,4,4,0,0.950126621,0.392041679,0.3557229,1.778266346,0.003266001,0.317533959,0,0,0,1,1
0,55.10804444,53454.24237,1,14,0,9.026017655,1.598626195,25.50836247,25.50836288,0.000792821,1.205463192,0,0,0,1.901617945,1
240.5351758,0,62111.91052,2,1,0,0.406277654,0.406277654,0.213634038,0.64053327,-0.234255615,1.387549257,0,0,0,1,1
0,0,0,0,0,0,1.943926576,1.943926576,0,0,1.943926576,99.37485084,0,0,0,1.028036712,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
1628.940539,1034.412323,22875.71652,5,20,0,7.023814774,1.574158406,6.506395585,30.03172822,0.006929394,27.51867932,0,0,0,1,1
25558.45325,1241.540168,65351.68539,2,10,0,39.30226689,3.786277175,20.73196261,41.48236998,0.000523666,0.181890801,0,0,0,1,1
0,80.58591014,4250.281454,0,25,0,8.596858688,1.410096736,14.84650548,14.84650541,28.14485333,1164.964548,0,0,0,2.480189083,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,179.5156681,65462.45054,1,9,0,1.000929535,0.444816861,4.303161038,4.303160686,0.000470595,0.942110689,0,0,0,1,1
0,96.20422896,787.7716427,1,3,0,1.011396226,0.763906648,2.291324178,2.291324199,0.000395994,1.03132222,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
968.0442877,1412.287876,325976.3985,5,403,0,60.98150395,1.107360375,12.47778213,124.7778227,203.7388666,1235.683216,82.07093843,0,0.820709384,2.948226539,1
0,49521.61804,198086.4906,0,4,1,0,0,0,0,0,9.469859935,0,0,0,1.947933927,1
0,89.91702534,2009.215832,0,17,0,2.721173877,0.340669732,0.950251927,0.950251875,4.917298281,0.494719174,0,0,0,1,1
0,109.5725801,72499.28685,1,6,0,2.227343686,0.9003624,5.879139842,5.879139851,0.000279063,181.5391438,0,0,0,2.239224784,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
1393.382786,935.9315187,200590.1919,69,90,0,10.57846011,0.464779429,0.374689408,30.68027617,-4.815292997,7249487.969,6301105.666,0,22.3504963,93.95748197,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,0,0,0,0,0,0,0,0.157508244,0.157508244,-0.157508244,1.00E-12,0,0,0,1,1
67.80931138,81.41337101,75510.14582,20,15,0,1.550400255,0.878696554,0.863280953,5.798163032,0.053596882,4.062807337,1.83E-12,0,9.907204584,1.917333758,1
0,3.998460638,7075.861697,1,1,0,0.570669152,0.505185184,0.935158632,0.935158643,0.001149935,12.80309206,0,0,0,1,1
0,1964.189605,26711.62765,0,13,0,2.724060468,0.880057675,13.22804671,13.22804675,-0.907238351,1.214022949,0,5.79E-17,0,1,1
0,68.97080141,8075.558026,1,15,0,2.156068322,0.682650767,10.85055181,10.85055143,0.002079895,1.00E-12,0,0,0,1,1
0,1.065097301,933.8014364,1,1,0,0.730419519,0.688943809,1.10322351,1.10322351,0.000477774,87.72363377,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
6547.359724,256.0620868,53753.80308,8,5,0,49.65192062,23.22460965,14.54557471,116.3645937,0.003577375,1387.380723,0,0,0,1.023202714,1
0,603.1504683,5478.327812,0,8,0,9.519086967,2.532864103,0.73098781,0.73098781,21.85524622,101.5619605,0,0,0,4.615269574,1
3724.628286,3602.893832,113799.3236,15,16,0,3.039606199,0.617539859,0.775992763,9.631238381,0.009063628,791.9041735,0,0,0,3.323812651,1
0,6689.649042,136074.2953,1,3,0,0.739423493,0.417993505,1.140696718,1.140696718,0.004545002,13.37,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,499.4819083,10861.20663,0,22,0,2.175888465,0.393415879,0,0,7.861452802,47.79497002,0,0,0,2.9311099,1
6932.323555,30.79045271,14018.58681,2,2,0,2.931094588,1.197684737,2.313796329,4.62759344,-0.127360328,0.994855425,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,5550.720234,1,1,0,1,1,0.999859976,0.999859976,0.000140024,2.034861569,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,148.20304,175120.2947,1,4,0,1.749670466,0.440626627,4.752127549,4.752127551,0.001291131,142.22493,0,0,0,1.167868325,1
5266.355521,429.3355537,16868.07786,2,7,0,0.751310145,0.347997938,1.207370042,2.615447886,0.033805383,6.640467635,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,30474.59605,182847.5863,0,6,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
85.67241516,1105.284662,6620.082914,10,5,0,18.3943587,6.627036722,3.11503797,34.16460564,-1.007729947,2.04E-10,0,0,0,1,1
0,1.983084111,70800.4772,1,1,0,6.284098979,6.208382812,6.402876812,6.402876812,0.008833758,531.2584513,0,0,0,1.87238841,1
1370.520515,44.28300038,4865.006744,3,10,0,2.036379687,1.098008921,4.201002028,12.76985072,0.001314336,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,370.0925053,52080.25914,1,9,0,2.145038392,0.495291662,4.660023493,4.660023411,0.002296876,1.00E-12,0,0,0,1,1
347.5400747,4175.830954,19356.30107,2,4,0,0.817267642,0.405887915,0.715426717,1.863298903,0.00375795,2.734119035,79.55034379,0,0.795503438,0.204496562,1
2328.153891,3716.828527,38977.90971,5,7,0,5.356248239,1.834545952,2.409302193,12.83491548,0.006904729,73.12155312,0,0,0,1,1
7000.138773,200.6354014,57536.76081,7,24,0,2.657439377,0.400318395,1.937845788,15.40315311,0.007646173,626.0390865,0,0,0,2.250328875,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,144.6101849,0,0,0,2,1
0,30.52562819,1362.962347,1,7,0,6.948436778,1.448980111,11.26960507,11.26960543,0.001045412,0.122695778,0,0,0,1,1
0,46.75852952,4785.943658,0,15,0,4.78410873,0.770165586,0.309483501,0.309483501,17.94632182,1.00E-12,0,0,0,1,1
0,49445.0635,197780.237,0,4,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,17.48454715,6781.658777,1,1,0,0.5,0.439349618,0.512312828,0.512312828,0.001152457,3.603644141,0,0,0,1,1
0,97.93552984,162933.9185,1,13,0,5.970411415,1.125243933,25.36492146,25.36492142,-0.340560515,10.46259126,0,0,0,2.240185727,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
6359.160184,222.8965444,13774.53822,2,3,0,1.560902651,1.137261624,1.668505113,3.33701053,0.00187225,1.134956446,0,0,0,1,1
0,112.5492286,77930.45117,1,18,0,3.800566996,0.87975694,16.57998276,16.57998295,0.000861,0.692512779,0,0,0,2.035920387,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
2577.512044,1663.570988,25620.87357,5,6,0,1.27947189,0.675011761,1.079198932,4.603449352,0.008244247,1.419228154,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
21035.58707,228.9052265,48548.99175,2,30,0,5.537173895,0.909292642,14.15868514,28.31737032,-0.126589677,1.337,0,0,0,2,1
22136.40164,218.1847355,47664.98969,2,18,0,7.509409466,1.741864043,15.48305653,30.9661129,-0.07949761,808.1617807,0,0,0,2,1
1316.477771,861.1006932,12330.71143,6,3,0,1.179943624,0.524017968,0.334370338,2.147975094,0.002117548,0.238252136,0,0,0,1.178199055,1
0,0,0,0,1,0,0.450786287,0.450786287,0,0,0.45078608,1.00E-12,0,0,0,1,1
1123.485748,675.5062384,4578.397127,2,2,0,8.883489454,3.549133503,4.768661861,10.09162162,0.001435888,2.17E-13,78.26108948,0,0.782610895,0.217389105,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,8431.60207,0,1,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
177.8708796,416.7594063,169745.0874,20,419,0,10.43555713,0.999427601,3.198782978,68.77535328,367.7537566,3687.092907,0,0,0,10.24148592,1
0,36572.09102,182860.4751,0,5,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
2216.498934,854.2387916,45878.98148,14,15,0,4.517574788,0.918697242,1.018755847,14.54326559,-0.19558856,114.7867107,0,0,0,1.62164225,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,12.56271109,53442.9264,1,11,0,7.783120789,1.858577314,21.22921495,21.22921542,0.001775212,0.333468809,75.05842862,0,0.750584286,0.498831428,1
0,90.5864585,833.6178189,1,3,0,1.236399353,0.988511208,3.000261308,3.000261664,0.000541814,1.337,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,9805.515751,19611.0315,0,2,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1.767420451,1
0,160.6707041,3713.579437,1,5,0,1.003239525,0.50524034,3.470473972,3.470473678,0.000883478,2.343579133,0,0,0,1,1
0,1.821441192,3197.998911,1,2,0,0.92031472,0.876946749,1.974615258,1.974615258,-0.467917862,12.53514677,0,0,0,1,1
0,0,1318.704924,1,1,0,0.588088993,0.588088993,0.587447045,0.587447165,0.000641947,13.37,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
1890.739585,461.390315,8231.493819,2,6,0,1.42600059,0.564181262,1.391672429,3.646420309,0.003130791,5.964155319,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,192.4384158,1805.984811,0,3,0,5.069107056,1.168202871,1.237335575,1.237335575,5.285736222,26.82511774,0,0,0,1.459108873,1
235.5356581,727.6052606,4089.202378,4,4,0,24.68878202,6.594539194,5.593003409,26.66335153,0.004089829,1.277557366,0,0,0,1,1
20627.89021,278.0153572,48363.73772,2,24,0,4,0.86084752,9.737007904,19.47401613,0.001722,1.337,0,0,0,2,1
216.0148324,74.53641102,1487.64069,5,5,0,8.848153164,2.596492701,3.208460667,14.13544267,0.002037643,1.764159142,0,0,0,1,1
4706.488422,13340.92746,234616.549,26,10,0,1.488910918,0.321601268,0.141605123,4.856516326,0.01528989,9601.700131,9593.460112,0,1.458831598,3.458831598,1
21622.5425,5490.845702,104503.2379,2,12,0,6.635219495,1.058595319,5.706275024,12.7145449,0.002223868,274.678523,0,0,0,2.182390253,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
2000.056759,33.8632834,6391.281904,3,14,0,2.778529585,0.5782629,2.970198379,8.910595105,0.005799844,0.217724959,0,0,0,1,1
0,7.157749551,8536.379894,0,11,0,1.461048149,0.310294475,4.964005206,4.964004949,0.000703711,0.896059096,0,0,0,1.670201269,1
404.8506372,2771.418231,368856.2558,1,19,0,39.31590275,2.640834497,26.86393937,73.11465386,-0.783580761,93.17341146,5.693431724,0,0.128138376,3.615584871,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,7.013133936,14949.7787,1,1,0,1.533101735,1.525051765,1.693524897,1.693524897,0.000576239,1.00E-12,0,0,0,1,1
0,0,1305.706472,1,1,0,0.522938184,0.522938184,0.522538048,0.522538079,0.000400136,13.37,0,0,0,1,1
0,137.8062539,74409.85918,1,2,0,0.761090752,0.639577133,1.278294267,1.278294251,0.000861,12.57699744,0,0,0,1,1
0,241.1346809,23295.51739,1,6,0,5.078933952,2.097390221,9.686638916,9.686639245,0.002116266,0.183640582,86.26472833,0,0.862647283,0.137352717,1
3490.974361,836.1078117,9701.877657,2,3,0,0.761006956,0.654827553,0.965630355,1.931261065,0.001039488,6.351918599,0,0,0,1,1
0,154.4440959,174979.0542,1,2,0,1.234323035,0.689204183,1.854249551,1.854249832,0.001121909,2.804750838,0,0,0,1,1
493.5961416,948.0670192,5977.176299,2,5,0,1.069903612,0.490228071,1.237777595,2.674352165,0.000493696,12.24696217,0,0,0,1.108026481,1
0,258.5834783,206211.5239,0,180,0,2.295561097,0.751247216,7.483832952,7.483833065,8.926430426,6.603523814,0,0,0,3.839863257,1
0,427.292213,69740.06953,1,8,0,2.048898355,0.839661825,6.663892808,6.663893021,0.002900514,183.3939617,0,0,0,2.765296427,1
0,1777.282989,46968.57313,1,5,0,0.57834216,0.496519387,4.487483596,4.487483606,-1.834418181,9.446875576,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,25143.43357,176004.019,0,7,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,3.434005315,36.63040651,0,1,0,0.219034907,0.120530985,0.240188293,0.240188241,0.00087411,0.57970519,0,0,0,1,1
0,28.38472495,7084.898435,1,6,0,1.001674177,0.536809172,3.595886549,3.59588663,0.001430088,9.34556975,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,232.073178,2052.142767,0,8,0,1.376253657,0.480205774,1.623653737,1.623654013,1.779684961,1.03225304,0,0,0,1,1
265.9893054,21719.09025,492662.4848,77,83,0,8.192660022,0.378222833,3978.273355,55813.30494,-55687.41714,149843.1434,0,0,0,48.17686674,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,561.5279663,5357.769889,0,9,0,6.439933535,1.662611459,0,0,15.48221835,112.37,0,0,0,4.425795732,1
0,0,0,0,1,0,0.000865922,0.000865922,0,0,0.000865925,13.37,0,0,0,1,1
0,253.4744768,23312.00994,1,3,0,4.402802427,1.980895931,6.049483021,6.049483408,0.000861,1.65E-11,83.16756112,0,0.831675611,0.168324389,1
0,49447.3829,197789.5214,0,4,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,575.1890204,6591.786146,1,9,0,1.937184786,0.956556672,9.019743654,9.01974331,0.00078587,1.071255938,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,36574.0359,182870.1995,0,5,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,292.1806219,8173.531834,1,4,0,1.305234964,0.780678483,3.398334362,3.398334371,0.00655032,11.74264742,0,0,0,1,1
0,129.1820856,62490.27022,1,3,0,0.601645198,0.275057292,1.183264471,1.183264321,0.000496515,8.334794491,0,0,0,1,1
0,616.1027931,5276.649967,0,9,0,4.120350538,1.229390062,1.827012753,1.827012753,7.725061467,96.08140725,0,0,0,3.565135016,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
636.4440857,241.2614303,3969.142824,4,5,0,1.550156746,0.77217464,0.997710709,4.162717927,0.002173801,0.591120018,0,0,0,1,1
0,450.7293781,13871.49142,1,24,0,9.200209049,1.20873254,29.11811742,29.11811698,0.562081191,2.539274813,0,0,0,1.899233218,1
2077.219645,57.12297377,6485.911972,2,16,0,4.202934868,0.877076407,5.316424091,13.24303915,0.001753932,41.77787286,0,0,0,19.05377206,1
1298.225301,240.2188597,4862.241306,2,4,0,3.812032495,0.977866579,1.331706704,3.961477022,0.00145633,13.30296897,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
846.8530209,395.7540637,4672.129627,3,4,0,3.652071309,1.907789337,1.503856797,5.37852375,0.000739653,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,935.6387203,25724.59549,0,2,0,0.7999977,0.396773556,0.659991571,0.659991757,1.463052541,1.323520103,0,0,0,1.079999387,1
88547.6506,189.4434501,177663.6367,2,2,0,0.337390451,0.16375432,0.19383422,0.38766844,0.003400392,6.835403935,0,0,0,1,1
312.1365458,608.4533026,6653.560549,3,8,0,4.793010726,1.246981417,3.303525011,10.63669956,0.005166129,30.76405662,0,0,0,1.173940566,1
0,522.1881352,13101.20398,0,12,0,4.076751928,1.664297243,3.1469759,3.1469759,2.085274246,0.684910849,0,0,0,1,1
12.57652403,391.0955164,7804.511607,1,16,0,6.984017005,0.912122116,8.074045857,15.54737246,-0.073366361,0.196239307,0,0,0,1,1
97433.2397,5798.391418,215081.2678,2,3,0,0.709112139,0.604810975,1.160499559,2.320999918,0.004686539,112.8691796,83.26951322,0,0.841106194,2.158893806,1
0,199.3998395,36860.61782,1,11,0,11.51617904,1.844064562,24.23955024,24.2395504,0.000612275,25.12559381,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
385.4198765,0,770.8378271,2,1,0,0.514910607,0.514910607,0.256599283,0.513198315,0.001712042,3.654495541,0,0,0,1,1
0,0,0,0,0,0,0.983418333,0.983418333,0,0,0.98341813,106.7170843,0,0,0,1.577194041,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,94.35496068,231.8993074,0,2,0,2.743890694,1.885148139,0,0,4.107900863,99.68809105,0,0,0,1.514652992,1
0,75.31017332,1534.717008,1,12,0,18.00768836,1.74462565,23.7261103,23.7261103,0.007269861,0.136741307,0,0,0,1,1
114297.0226,247.044863,348593.5821,3,40,0,44.70438253,7.695655604,42.59094023,127.7728203,0.001508773,666.0613439,9.654492185,0,0.6821265,2.5893675,1
0,303.0551003,10600.17804,1,26,0,2.531021395,0.46681867,11.76149392,11.76149373,0.001043996,60.59354809,0,0,0,1,1
92.64792483,135.8655481,2959.58487,1,18,0,7.376836292,2.076558383,23.12594973,44.46990229,-0.828082036,0.277102032,0,0,0,1,1
461.4965451,203.7334578,38339.28311,6,5,0,1.248877939,0.898689965,0.844727352,3.846262532,0.011291955,1.337,0,0,0,1,1
0,39.87421252,779.6369571,1,2,0,1.007964061,0.928983257,1.860232452,1.86023243,0.004835812,6.883500078,0,0,0,1,1
0,863.0794109,147724.5471,1,28,0,2.509548819,0.580763639,17.81879451,17.81879457,0.002234993,77.15583892,77.93519083,0,0.779351908,1,1
2615.028658,459.286754,456631.3507,106,546,0,19.89012707,0.969995435,4.977754778,543.9622102,-6.084911813,5921.0653,0,0,0,10.47791738,1
0,0,0,0,1,0,0.003398895,0.003398895,0,0,0.003398895,1.337,0,0,0,1,1
0,502.4097093,10635.01103,1,20,0,8.397501903,1.328928067,25.98540864,25.98540869,0.000901116,3.891027904,0,0,0,1,1
0,32.58301354,1607.074538,1,3,0,2.191805928,1.176193088,3.639952852,3.639952852,0.003707034,9.82323158,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0.279594543,6770.965033,1,1,0,0.510371817,0.508890129,0.52393461,0.52393461,0.001254088,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
340.6726396,418.2679383,74721.27057,96,74,3,3.747528557,0.362954127,0.339618087,25.13236807,0.265805029,12.10722533,9.17E-12,0,49.77359994,5.608666661,1
0,239.9278861,17247.33285,1,4,0,1.86506806,1.028932524,4.317150124,4.31715039,0.001000484,1.337,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
0,0,8432.992041,0,1,1,0,0,0,0,0,1.00E-12,0,0,0,1,1
1596.255567,766.9435168,31803.87847,6,29,0,4.168738187,0.87024292,4.138350159,25.12773078,0.002995224,9.024569394,0,0,0,2,1
0,371.8385409,18753.61383,1,18,0,1.829304833,0.474120874,9.16295467,9.162954663,-0.061798455,11.31792127,0,0,0,1.846516176,1
16997.08163,314.8039789,99547.50478,5,5,0,1.485460605,0.806417692,0.762593329,3.402539285,0.004774528,11.57692691,0,0,0,1,1
0,27.42935491,8699.229864,1,7,0,1.809217804,0.781417808,3.899851405,3.899851337,0.00105,1.337,0,0,0,1.360711645,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
6371.346604,100.7038722,13218.30513,2,4,0,8.105740972,2.825587764,6.691144695,13.38228946,-0.378000722,1.00E-12,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1.00E-12,0,0,0,1,1
56.42662572,855.1849465,6793.224991,3,6,0,0.424669236,0.337470582,0.674286222,1.030729564,0.002140878,1.68E-09,0,0,0,1,1
